MainTopic	Subgroup	Difficulty	Title	Slug	Source	Link
Graphs	Flood Fill	Medium	Find All Groups of Farmland	find-all-groups-of-farmland	leetcode	https://leetcode.com/problems/find-all-groups-of-farmland/description/
Graphs	Multi Source BFS	Medium	Rotting Oranges	rotting-oranges	leetcode	https://leetcode.com/problems/rotting-oranges/description/
Graphs	Multi Source BFS	Medium	Number of Enclaves	number-of-enclaves	leetcode	https://leetcode.com/problems/number-of-enclaves/description/
Graphs	Multi Source BFS	Medium	Map of Highest Peak	map-of-highest-peak	leetcode	https://leetcode.com/problems/map-of-highest-peak/description/
Graphs	Multi Source BFS	Medium	Surrounded Regions	surrounded-regions	leetcode	https://leetcode.com/problems/surrounded-regions/description/
Graphs	Multi Source BFS	Medium	Number of Closed Islands	number-of-closed-islands	leetcode	https://leetcode.com/problems/number-of-closed-islands/description/
Graphs	Multi Source BFS	Medium	01 Matrix	01-matrix	leetcode	https://leetcode.com/problems/01-matrix/description/
Graphs	Multi Source BFS	Medium	Shortest Bridge	shortest-bridge	leetcode	https://leetcode.com/problems/shortest-bridge/description/
Graphs	Dijsktra Algorithm	Medium	Shortest Route I		cses	https://cses.fi/problemset/task/1671/
Graphs	Dijsktra Algorithm	Medium	Dijkstra? 		codeforces	https://codeforces.com/contest/20/problem/C
Graphs	Dijsktra Algorithm	Medium	Investigation		cses	https://cses.fi/problemset/task/1202/
Graphs	Dijsktra Algorithm	Medium	Flight Discount		cses	https://cses.fi/problemset/task/1195
Graphs	Dijsktra Algorithm	Medium	Network Delay Time	network-delay-time	leetcode	https://leetcode.com/problems/network-delay-time/description/
Graphs	Dijsktra Algorithm	Medium	Cheapest Flights Within K Stops	cheapest-flights-within-k-stops	leetcode	https://leetcode.com/problems/cheapest-flights-within-k-stops
Graphs	Dijsktra Algorithm	Medium	Number of Ways to Arrive at Destination	number-of-ways-to-arrive-at-destination	leetcode	https://leetcode.com/problems/number-of-ways-to-arrive-at-destination/description/
Graphs	Dijsktra Algorithm	Medium	Path with Maximum Probability	path-with-maximum-probability	leetcode	https://leetcode.com/problems/path-with-maximum-probability/description/
Graphs	Dijsktra Algorithm	Medium	Path with Minimum Effort	path-with-minimum-effort	leetcode	https://leetcode.com/problems/path-with-minimum-effort/description/
Graphs	Dijsktra Algorithm	Medium	Number of Restricted Paths from First to Last Node	number-of-restricted-paths-from-first-to-last-node	leetcode	https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/description/
Graphs	Dijsktra Algorithm	Hard	Reachable Nodes in Subdivided Graph	reachable-nodes-in-subdivided-graph	leetcode	https://leetcode.com/problems/reachable-nodes-in-subdivided-graph/description/
Graphs	Dijsktra Algorithm	Hard	Minimum Cost to Make at Least One Valid Path in a Grid		unknown	Minimum Cost to Make at Least One Valid Path in a Grid
Graphs	Dijsktra Algorithm	Hard	Minimum Obstacle Removal to Reach Corner		unknown	Minimum Obstacle Removal to Reach Corner
Graphs	Dijsktra Algorithm	Medium	Shortest Path in Binary Matrix	shortest-path-in-binary-matrix	leetcode	https://leetcode.com/problems/shortest-path-in-binary-matrix/description/ 
Graphs	Dijsktra Algorithm	Medium	Nearest Exit from Entrance in Maze	nearest-exit-from-entrance-in-maze	leetcode	https://leetcode.com/problems/nearest-exit-from-entrance-in-maze/description/ 
Graphs	Dijsktra Algorithm	Medium	Minimum Cost to Make at Least One Valid Path in a Grid	minimum-cost-to-make-at-least-one-valid-path-in-a-grid	leetcode	https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid/description/
Graphs	Dijsktra Algorithm	Hard	Second Minimum Time to Reach Destination	second-minimum-time-to-reach-destination	leetcode	https://leetcode.com/problems/second-minimum-time-to-reach-destination/description/
Graphs	Bellman Ford	Medium	High Score 		cses	https://cses.fi/problemset/task/1673
Graphs	Bellman Ford	Medium	Cycle Finding		cses	https://cses.fi/problemset/task/1197
Graphs	Bellman Ford	Hard	Bus Routes	bus-routes	leetcode	https://leetcode.com/problems/bus-routes/description/
Graphs	Floyd Warshall	Medium	Road Construction		cses	https://cses.fi/problemset/task/1672/
Graphs	Floyd Warshall	Medium	Course Schedule IV	course-schedule-iv	leetcode	https://leetcode.com/problems/course-schedule-iv
Graphs	Floyd Warshall	Medium	Find the City With the Smallest Number of Neighbors at a Threshold Distance	find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance	leetcode	https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/description/
Graphs	Floyd Warshall	Medium	Count the Number of Houses at a Certain Distance I	count-the-number-of-houses-at-a-certain-distance-i	leetcode	https://leetcode.com/problems/count-the-number-of-houses-at-a-certain-distance-i/description/
Graphs	Floyd Warshall	Medium	Minimum Cost to Convert String I	minimum-cost-to-convert-string-i	leetcode	https://leetcode.com/problems/minimum-cost-to-convert-string-i/
Graphs	Floyd Warshall	Medium	Greg and Array		codeforces	https://codeforces.com/problemset/problem/295/B
Graphs	Floyd Warshall	Hard	Design Graph With Shortest Path Calculator	design-graph-with-shortest-path-calculator	leetcode	https://leetcode.com/problems/design-graph-with-shortest-path-calculator
Graphs	Floyd Warshall	Hard	Number of Possible Sets of Closing Branches	number-of-possible-sets-of-closing-branches	leetcode	https://leetcode.com/problems/number-of-possible-sets-of-closing-branches/description/
Graphs	Travelling Salesman Problem	Hard	Find the Shortest Superstring	find-the-shortest-superstring	leetcode	https://leetcode.com/problems/find-the-shortest-superstring/description/
Graphs	Disjoint Set Union	Medium	Redundant Connection	redundant-connection	leetcode	https://leetcode.com/problems/redundant-connection/
Graphs	Disjoint Set Union	Medium	Satisfiability of Equality Equations	satisfiability-of-equality-equations	leetcode	https://leetcode.com/problems/satisfiability-of-equality-equations/
Graphs	Disjoint Set Union	Medium	Smallest String With Swaps	smallest-string-with-swaps	leetcode	https://leetcode.com/problems/smallest-string-with-swaps/
Graphs	Disjoint Set Union	Medium	Accounts Merge	accounts-merge	leetcode	https://leetcode.com/problems/accounts-merge/
Graphs	Disjoint Set Union	Medium	Most Stones Removed with Same Row or Column	most-stones-removed-with-same-row-or-column	leetcode	https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/
Graphs	Disjoint Set Union	Medium	Find Latest Group of Size M	find-latest-group-of-size-m	leetcode	https://leetcode.com/problems/find-latest-group-of-size-m/
Graphs	Disjoint Set Union	Hard	Redundant Connection II	redundant-connection-ii	leetcode	https://leetcode.com/problems/redundant-connection-ii/
Graphs	Disjoint Set Union	Hard	Making a Large Island	making-a-large-island	leetcode	https://leetcode.com/problems/making-a-large-island/
Graphs	Disjoint Set Union	Hard	GCD Sort of an Array	gcd-sort-of-an-array	leetcode	https://leetcode.com/problems/gcd-sort-of-an-array/description/
Graphs	Disjoint Set Union	Hard	Bricks Falling When Hit	bricks-falling-when-hit	leetcode	https://leetcode.com/problems/bricks-falling-when-hit/
Graphs	Disjoint Set Union	Hard	Checking Existence of Edge Length Limited Paths	checking-existence-of-edge-length-limited-paths	leetcode	https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths/
Graphs	Disjoint Set Union	Hard	Remove Max Number of Edges to Keep Graph Fully Traversable	remove-max-number-of-edges-to-keep-graph-fully-traversable	leetcode	https://leetcode.com/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable/
Graphs	Disjoint Set Union	Hard	Rank Transform of a Matrix	rank-transform-of-a-matrix	leetcode	https://leetcode.com/problems/rank-transform-of-a-matrix
Graphs	Minimum Spanning Tree	Theory	Prim’s Minimum Spanning Tree (MST) – Greedy Algorithm 		gfg	https://www.geeksforgeeks.org/prims-minimum-spanning-tree-mst-greedy-algo-5/
Graphs	Minimum Spanning Tree	Theory	Kruskal’s Minimum Spanning Tree Algorithm – Greedy Algorithm 		gfg	https://www.geeksforgeeks.org/kruskals-minimum-spanning-tree-algorithm-greedy-algo-2/
Graphs	Minimum Spanning Tree	Medium	Minimum Spanning Tree 		gfg	https://www.geeksforgeeks.org/problems/minimum-spanning-tree/1
Graphs	Minimum Spanning Tree	Hard	Min Cost to Connect All Points	min-cost-to-connect-all-points	leetcode	https://leetcode.com/problems/min-cost-to-connect-all-points/
Graphs	Minimum Spanning Tree	Hard	Water Connection Problem 		gfg	https://www.geeksforgeeks.org/problems/water-connection-problem5822/1
Graphs	Minimum Spanning Tree	Medium	Connecting Cities with Minimum Cost		naukri	https://www.naukri.com/code360/problems/connecting-cities-with-minimum-cost_1386586
Graphs	Minimum Spanning Tree	Hard	Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree	find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree	leetcode	https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree/
Graphs	Minimum Spanning Tree	Hard	Remove Max Number of Edges to Keep Graph Fully Traversable	remove-max-number-of-edges-to-keep-graph-fully-traversable	leetcode	https://leetcode.com/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable/description/
Graphs	Additional Graph Algorithm	Theory	Articulation Points (or Cut Vertices) in a Graph 		gfg	https://www.geeksforgeeks.org/articulation-points-or-cut-vertices-in-a-graph/
Graphs	Additional Graph Algorithm	Theory	Strongly Connected Components		gfg	https://www.geeksforgeeks.org/strongly-connected-components/
Graphs	Additional Graph Algorithm	Medium	Critical Connections in a Network	critical-connections-in-a-network	leetcode	https://leetcode.com/problems/critical-connections-in-a-network/
String Matching Algos	Introduction	Theory	KMP Algorithm for Pattern Searching		gfg	https://www.geeksforgeeks.org/kmp-algorithm-for-pattern-searching/
String Matching Algos	Introduction	Theory	Rabin-Karp Algorithm for Pattern Searching		gfg	https://www.geeksforgeeks.org/rabin-karp-algorithm-for-pattern-searching/
String Matching Algos	Introduction	Theory	Z Algorithm (Linear-Time Pattern Searching Algorithm)		gfg	https://www.geeksforgeeks.org/z-algorithm-linear-time-pattern-searching-algorithm/
String Matching Algos	Implementary Problems	Hard	Count Prefix and Suffix Pairs II	count-prefix-and-suffix-pairs-ii	leetcode	https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii/description/
String Matching Algos	Implementary Problems	Hard	Number of Subarrays That Match a Pattern II	number-of-subarrays-that-match-a-pattern-ii	leetcode	https://leetcode.com/problems/number-of-subarrays-that-match-a-pattern-ii/description/
String Matching Algos	Implementary Problems	Hard	Minimum Time to Revert Word to Initial State II	minimum-time-to-revert-word-to-initial-state-ii	leetcode	https://leetcode.com/problems/minimum-time-to-revert-word-to-initial-state-ii/description/
String Matching Algos	Implementary Problems	Hard	Find Beautiful Indices in the Given Array II	find-beautiful-indices-in-the-given-array-ii	leetcode	https://leetcode.com/problems/find-beautiful-indices-in-the-given-array-ii/description/
String Matching Algos	Implementary Problems	Hard	String Transformation	string-transformation	leetcode	https://leetcode.com/problems/string-transformation/description/
String Matching Algos	Implementary Problems	Hard	Find Substring with Given Hash Value	find-substring-with-given-hash-value	leetcode	https://leetcode.com/problems/find-substring-with-given-hash-value
String Matching Algos	Implementary Problems	Hard	Maximum Deletions on a String	maximum-deletions-on-a-string	leetcode	https://leetcode.com/problems/maximum-deletions-on-a-string/description/
String Matching Algos	Implementary Problems	Hard	Match Substring After Replacement	match-substring-after-replacement	leetcode	https://leetcode.com/problems/match-substring-after-replacement/description/
String Matching Algos	Implementary Problems	Hard	Sum of Scores of Built Strings	sum-of-scores-of-built-strings	leetcode	https://leetcode.com/problems/sum-of-scores-of-built-strings/description/
String Matching Algos	Implementary Problems	Hard	Find All Good Strings	find-all-good-strings	leetcode	https://leetcode.com/problems/find-all-good-strings/description/
String Matching Algos	Implementary Problems	Hard	Longest Happy Prefix	longest-happy-prefix	leetcode	https://leetcode.com/problems/longest-happy-prefix/description/
String Matching Algos	Implementary Problems	Hard	Shortest Palindrome	shortest-palindrome	leetcode	https://leetcode.com/problems/shortest-palindrome/description/
String Matching Algos	Implementary Problems	Hard	Distinct Echo Substrings	distinct-echo-substrings	leetcode	https://leetcode.com/problems/distinct-echo-substrings/description/
String Matching Algos	Implementary Problems	Hard	Longest Chunked Palindrome Decomposition	longest-chunked-palindrome-decomposition	leetcode	https://leetcode.com/problems/longest-chunked-palindrome-decomposition/description/
String Matching Algos	Implementary Problems	Hard	Maximum Product of the Length of Two Palindromic Substrings	maximum-product-of-the-length-of-two-palindromic-substrings	leetcode	https://leetcode.com/problems/maximum-product-of-the-length-of-two-palindromic-substrings/description/
String Matching Algos	Implementary Problems	Hard	Longest Duplicate Substring	longest-duplicate-substring	leetcode	https://leetcode.com/problems/longest-duplicate-substring/description/
Combinatorics & Geometry	Line	Easy	Check if it is a Straight Line	check-if-it-is-a-straight-line	leetcode	https://leetcode.com/problems/check-if-it-is-a-straight-line/
Combinatorics & Geometry	Line	Medium	Minimum Lines to Represent a Line Chart	minimum-lines-to-represent-a-line-chart	leetcode	https://leetcode.com/problems/minimum-lines-to-represent-a-line-chart/description/
Combinatorics & Geometry	Line	Medium	K Closest Points to Origin	k-closest-points-to-origin	leetcode	https://leetcode.com/problems/k-closest-points-to-origin/description/
Combinatorics & Geometry	Line	Medium	Check If Two Line Segments Intersect		gfg	https://www.geeksforgeeks.org/problems/check-if-two-line-segments-intersect0017/1
Combinatorics & Geometry	Line	Hard	Max Points on a Line	max-points-on-a-line	leetcode	https://leetcode.com/problems/max-points-on-a-line/description/
Combinatorics & Geometry	Line	Hard	Minimize Manhattan Distances	minimize-manhattan-distances	leetcode	https://leetcode.com/problems/minimize-manhattan-distances/description/
Combinatorics & Geometry	Line	Hard	Self Crossing	self-crossing	leetcode	https://leetcode.com/problems/self-crossing/description/
Combinatorics & Geometry	Rectangle	Easy	Rectangle Overlap	rectangle-overlap	leetcode	https://leetcode.com/problems/rectangle-overlap/
